ID_ENTIDAD,ENTIDAD,TOTAL_CONSERVACION,PROGRAMA_CONSERVACION
12,GUERRERO,2952746,Conservación Periódica
12,GUERRERO,8281493,Conservación Periódica
12,GUERRERO,5890191,Conservación Periódica
12,GUERRERO,12122867,Conservación Periódica
12,GUERRERO,5927568,Conservación Periódica
12,GUERRERO,7714194,Conservación Periódica
12,GUERRERO,8923464,Conservación Periódica
12,GUERRERO,2594764,Conservación Periódica
12,GUERRERO,2271592,Conservación Periódica
12,GUERRERO,700000,Conservación Periódica
12,GUERRERO,744128,Conservación Periódica
12,GUERRERO,744128,Conservación Periódica
12,GUERRERO,1062066,Conservación Periódica
12,GUERRERO,5351636,Conservación Periódica
12,GUERRERO,153769416,Conservación Rutinaria
12,GUERRERO,10831066,Conservación Rutinaria
12,GUERRERO,11501820,Conservación Rutinaria
12,GUERRERO,11489224,Conservación Rutinaria
12,GUERRERO,12164718,Conservación Rutinaria
12,GUERRERO,11329596,Conservación Rutinaria
12,GUERRERO,13658457,Conservación Rutinaria
12,GUERRERO,9164487,Conservación Rutinaria
12,GUERRERO,9603275,Conservación Rutinaria
12,GUERRERO,9647904,Conservación Rutinaria
12,GUERRERO,11737338,Conservación Rutinaria
12,GUERRERO,9663662,Conservación Rutinaria
12,GUERRERO,10588760,Conservación Rutinaria
12,GUERRERO,11472455,Conservación Rutinaria
12,GUERRERO,10916648,Conservación Rutinaria
12,GUERRERO,7120421,Conservación Rutinaria
12,GUERRERO,53195258,Señalamiento
12,GUERRERO,13384870,Señalamiento
12,GUERRERO,11726332,Señalamiento
12,GUERRERO,11595983,Señalamiento
12,GUERRERO,10832254,Señalamiento
12,GUERRERO,5655817,Señalamiento
12,GUERRERO,12417761,Señalamiento
12,GUERRERO,12351369,Señalamiento
12,GUERRERO,14692223,Señalamiento
12,GUERRERO,12011466,Señalamiento
12,GUERRERO,6146260,Conservación Rutinaria
12,GUERRERO,5460148,Conservación Rutinaria
12,GUERRERO,5586901,Conservación Rutinaria
12,GUERRERO,8302050,Otros Subprogramas
12,GUERRERO,5218702,Otros Subprogramas
13,HIDALGO,4193083,Reconstrucción
13,HIDALGO,4193083,Reconstrucción
13,HIDALGO,20876737,Conservación Periódica
13,HIDALGO,29837796,Conservación Periódica
13,HIDALGO,18329762,Conservación Periódica
13,HIDALGO,15363738,Conservación Periódica
13,HIDALGO,16030840,Conservación Periódica
13,HIDALGO,4972641,Conservación Periódica
13,HIDALGO,46150945,Conservación Periódica
13,HIDALGO,8871921,Conservación Periódica
13,HIDALGO,4401797,Conservación Periódica
13,HIDALGO,4184726,Conservación Periódica
13,HIDALGO,5054674,Conservación Periódica
13,HIDALGO,5265000,Conservación Periódica
13,HIDALGO,17412242,Conservación Periódica
13,HIDALGO,4508000,Conservación Periódica
13,HIDALGO,4028761,Conservación Periódica
13,HIDALGO,695172,Conservación Periódica
13,HIDALGO,5240521,Conservación Periódica
13,HIDALGO,64175623,Conservación Rutinaria
13,HIDALGO,8323429,Conservación Rutinaria
13,HIDALGO,10240068,Conservación Rutinaria
13,HIDALGO,9427600,Conservación Rutinaria
13,HIDALGO,8906363,Conservación Rutinaria
13,HIDALGO,9069322,Conservación Rutinaria
13,HIDALGO,8840508,Conservación Rutinaria
13,HIDALGO,9368332,Conservación Rutinaria
13,HIDALGO,3204741,Conservación Rutinaria
13,HIDALGO,24760886,Señalamiento
13,HIDALGO,13200949,Señalamiento
13,HIDALGO,10797367,Señalamiento
13,HIDALGO,762569,Señalamiento
13,HIDALGO,3483680,Señalamiento
13,HIDALGO,11452947,Señalamiento
13,HIDALGO,4926414,Conservación Rutinaria
13,HIDALGO,3677060,Conservación Rutinaria
13,HIDALGO,2219152,Otros Subprogramas
13,HIDALGO,2213490,Otros Subprogramas
13,HIDALGO,195516059,Programa Asociación Público Privada de Conservación
14,JALISCO,15136717,Reconstrucción
14,JALISCO,11498201,Reconstrucción
14,JALISCO,3085123,Reconstrucción
14,JALISCO,352633,Reconstrucción
14,JALISCO,18341726,Conservación Periódica
14,JALISCO,11090965,Conservación Periódica
14,JALISCO,59005836,Conservación Periódica
14,JALISCO,22571007,Conservación Periódica
14,JALISCO,33572730,Conservación Periódica
14,JALISCO,44477739,Conservación Periódica
14,JALISCO,48855117,Conservación Periódica
14,JALISCO,6158915,Conservación Periódica
14,JALISCO,2154627,Conservación Periódica
14,JALISCO,2154627,Conservación Periódica
14,JALISCO,2154627,Conservación Periódica
14,JALISCO,2154627,Conservación Periódica
14,JALISCO,2154627,Conservación Periódica
14,JALISCO,2154627,Conservación Periódica
14,JALISCO,18363216,Conservación Periódica
14,JALISCO,7252648,Conservación Periódica
14,JALISCO,14076911,Conservación Periódica
14,JALISCO,7753835,Conservación Periódica
14,JALISCO,22733445,Conservación Periódica
14,JALISCO,7417574,Conservación Periódica
14,JALISCO,8550595,Conservación Periódica
14,JALISCO,12399980,Conservación Periódica
14,JALISCO,13099518,Conservación Periódica
14,JALISCO,13094302,Conservación Periódica
14,JALISCO,4463616,Conservación Periódica
14,JALISCO,4970079,Conservación Periódica
14,JALISCO,1655831,Conservación Periódica
14,JALISCO,1177420,Conservación Periódica
14,JALISCO,1225547,Conservación Periódica
14,JALISCO,4890412,Conservación Periódica
14,JALISCO,1826362,Conservación Periódica
14,JALISCO,1183984,Conservación Periódica
14,JALISCO,3562775,Conservación Periódica
14,JALISCO,4947051,Conservación Periódica
14,JALISCO,4984782,Conservación Periódica
14,JALISCO,137186670,Conservación Rutinaria
14,JALISCO,8620006,Conservación Rutinaria
14,JALISCO,9111104,Conservación Rutinaria
14,JALISCO,8248018,Conservación Rutinaria
14,JALISCO,8158906,Conservación Rutinaria
14,JALISCO,8291027,Conservación Rutinaria
14,JALISCO,7914735,Conservación Rutinaria
14,JALISCO,7539166,Conservación Rutinaria
14,JALISCO,5047149,Conservación Rutinaria
14,JALISCO,7487464,Conservación Rutinaria
14,JALISCO,8054437,Conservación Rutinaria
14,JALISCO,10514229,Conservación Rutinaria
14,JALISCO,10084775,Conservación Rutinaria
14,JALISCO,8455186,Conservación Rutinaria
14,JALISCO,15348667,Conservación Rutinaria
14,JALISCO,14311793,Conservación Rutinaria
14,JALISCO,1982793,Conservación Rutinaria
14,JALISCO,2896160,Conservación Rutinaria
14,JALISCO,2943790,Conservación Rutinaria
14,JALISCO,384504,Conservación Rutinaria
14,JALISCO,288176,Conservación Rutinaria
14,JALISCO,154751,Conservación Rutinaria
14,JALISCO,173906,Conservación Rutinaria
14,JALISCO,313306,Conservación Rutinaria
14,JALISCO,387884,Conservación Rutinaria
14,JALISCO,153234,Conservación Rutinaria
14,JALISCO,221550,Conservación Rutinaria
14,JALISCO,219201,Conservación Rutinaria
14,JALISCO,213172,Conservación Rutinaria
14,JALISCO,260441,Conservación Rutinaria
14,JALISCO,171069,Conservación Rutinaria
14,JALISCO,241074,Conservación Rutinaria
14,JALISCO,170750,Conservación Rutinaria
14,JALISCO,182589,Conservación Rutinaria
14,JALISCO,180583,Conservación Rutinaria
14,JALISCO,310420,Conservación Rutinaria
14,JALISCO,293789,Conservación Rutinaria
14,JALISCO,289820,Conservación Rutinaria
14,JALISCO,202764,Conservación Rutinaria
14,JALISCO,196152,Conservación Rutinaria
14,JALISCO,5618363,Conservación Rutinaria
14,JALISCO,25830560,Señalamiento
14,JALISCO,12930560,Señalamiento
14,JALISCO,12900000,Señalamiento
14,JALISCO,2174370,Señalamiento
14,JALISCO,9224154,Señalamiento
14,JALISCO,8824695,Señalamiento
14,JALISCO,6609925,Conservación Rutinaria
14,JALISCO,6778836,Conservación Rutinaria
14,JALISCO,350556,Conservación Rutinaria
14,JALISCO,3428436,Otros Subprogramas
14,JALISCO,12443283,Otros Subprogramas
14,JALISCO,3260719,Otros Subprogramas
14,JALISCO,3152303,Otros Subprogramas
15,MEXICO,2036132,Reconstrucción
15,MEXICO,37710225,Reconstrucción
15,MEXICO,19909915,Reconstrucción
15,MEXICO,5994896,Reconstrucción
15,MEXICO,4447595,Reconstrucción
15,MEXICO,16648538,Conservación Periódica
15,MEXICO,39857850,Conservación Periódica
15,MEXICO,11999460,Conservación Periódica
15,MEXICO,13809688,Conservación Periódica
15,MEXICO,12993288,Conservación Periódica
15,MEXICO,18708558,Conservación Periódica
15,MEXICO,11609351,Conservación Periódica
15,MEXICO,17537606,Conservación Periódica
15,MEXICO,24584590,Conservación Periódica
15,MEXICO,9266835,Conservación Periódica
15,MEXICO,10125333,Conservación Periódica
15,MEXICO,24869740,Conservación Periódica
15,MEXICO,4896967,Conservación Periódica
15,MEXICO,20775664,Conservación Periódica
15,MEXICO,7870698,Conservación Periódica
15,MEXICO,31007784,Conservación Periódica
15,MEXICO,497072,Conservación Periódica
15,MEXICO,386438,Conservación Periódica
15,MEXICO,1103701,Conservación Periódica
15,MEXICO,871612,Conservación Periódica
15,MEXICO,58749,Conservación Periódica
15,MEXICO,70299,Conservación Periódica
15,MEXICO,1472319,Conservación Periódica
15,MEXICO,4401914,Conservación Periódica
15,MEXICO,3311040,Conservación Periódica
15,MEXICO,21993375,Conservación Periódica
15,MEXICO,12285359,Conservación Periódica
15,MEXICO,8280320,Conservación Periódica
15,MEXICO,7598265,Conservación Periódica
15,MEXICO,9978729,Conservación Periódica
15,MEXICO,1891970,Conservación Periódica
15,MEXICO,10681220,Conservación Periódica
15,MEXICO,24996430,Conservación Periódica
15,MEXICO,0,Conservación Periódica
15,MEXICO,6807377,Conservación Periódica
15,MEXICO,5915859,Conservación Periódica
15,MEXICO,57815453,Conservación Rutinaria
15,MEXICO,8998462,Conservación Rutinaria
15,MEXICO,7718575,Conservación Rutinaria
15,MEXICO,9912981,Conservación Rutinaria
15,MEXICO,9990351,Conservación Rutinaria
15,MEXICO,10739179,Conservación Rutinaria
15,MEXICO,6692131,Conservación Rutinaria
15,MEXICO,3763772,Conservación Rutinaria
15,MEXICO,0,Conservación Rutinaria
15,MEXICO,25803131,Señalamiento
15,MEXICO,17321037,Señalamiento
15,MEXICO,5834195,Señalamiento
15,MEXICO,2647898,Señalamiento
15,MEXICO,15530098,Señalamiento
15,MEXICO,15575436,Señalamiento
15,MEXICO,5910009,Señalamiento
15,MEXICO,8265582,Conservación Rutinaria
15,MEXICO,5586730,Conservación Rutinaria
15,MEXICO,11670745,Otros Subprogramas
15,MEXICO,3071424,Otros Subprogramas
16,MICHOACAN,3903579,Reconstrucción
16,MICHOACAN,3903579,Reconstrucción
16,MICHOACAN,2202196,Reconstrucción
16,MICHOACAN,6196791,Reconstrucción
16,MICHOACAN,3639854,Reconstrucción
16,MICHOACAN,2587671,Reconstrucción
16,MICHOACAN,8031434,Reconstrucción
16,MICHOACAN,3750328,Reconstrucción
16,MICHOACAN,3750328,Reconstrucción
16,MICHOACAN,29761264,Conservación Periódica
16,MICHOACAN,22211368,Conservación Periódica
16,MICHOACAN,18104400,Conservación Periódica
16,MICHOACAN,2495640,Conservación Periódica
16,MICHOACAN,11649185,Conservación Periódica
16,MICHOACAN,5656784,Conservación Periódica
16,MICHOACAN,21949553,Conservación Periódica
16,MICHOACAN,14045386,Conservación Periódica
16,MICHOACAN,26746101,Conservación Periódica
16,MICHOACAN,13370975,Conservación Periódica
16,MICHOACAN,231198,Conservación Periódica
16,MICHOACAN,20650657,Conservación Periódica
16,MICHOACAN,305366,Conservación Periódica
16,MICHOACAN,27752235,Conservación Periódica
16,MICHOACAN,9132865,Conservación Periódica
16,MICHOACAN,27017672,Conservación Periódica
16,MICHOACAN,12452327,Conservación Periódica
16,MICHOACAN,14713503,Conservación Periódica
16,MICHOACAN,14545439,Conservación Periódica
16,MICHOACAN,33705293,Conservación Periódica
16,MICHOACAN,40948133,Conservación Periódica
16,MICHOACAN,7458898,Conservación Periódica
16,MICHOACAN,944202,Conservación Periódica
16,MICHOACAN,615277,Conservación Periódica
16,MICHOACAN,2047022,Conservación Periódica
16,MICHOACAN,3138712,Conservación Periódica
16,MICHOACAN,5252864,Conservación Periódica
16,MICHOACAN,6456764,Conservación Periódica
16,MICHOACAN,9903455,Conservación Periódica
16,MICHOACAN,10406377,Conservación Periódica
16,MICHOACAN,8721223,Conservación Periódica
16,MICHOACAN,11179388,Conservación Periódica
16,MICHOACAN,3940847,Conservación Periódica
16,MICHOACAN,6999975,Conservación Periódica
16,MICHOACAN,3375570,Conservación Periódica
16,MICHOACAN,3375570,Conservación Periódica
16,MICHOACAN,2412971,Conservación Periódica
16,MICHOACAN,2412971,Conservación Periódica
16,MICHOACAN,151736507,Conservación Rutinaria
16,MICHOACAN,9796913,Conservación Rutinaria
16,MICHOACAN,9694097,Conservación Rutinaria
16,MICHOACAN,9747490,Conservación Rutinaria
16,MICHOACAN,10674899,Conservación Rutinaria
16,MICHOACAN,9517183,Conservación Rutinaria
16,MICHOACAN,9029316,Conservación Rutinaria
16,MICHOACAN,12097554,Conservación Rutinaria
16,MICHOACAN,10653496,Conservación Rutinaria
16,MICHOACAN,7352856,Conservación Rutinaria
16,MICHOACAN,6672166,Conservación Rutinaria
16,MICHOACAN,12394983,Conservación Rutinaria
16,MICHOACAN,8518333,Conservación Rutinaria
16,MICHOACAN,6957413,Conservación Rutinaria
16,MICHOACAN,9694358,Conservación Rutinaria
16,MICHOACAN,8292208,Conservación Rutinaria
16,MICHOACAN,10643233,Conservación Rutinaria
16,MICHOACAN,0,Conservación Rutinaria
16,MICHOACAN,0,Conservación Rutinaria
16,MICHOACAN,282506,Conservación Rutinaria
16,MICHOACAN,176146,Conservación Rutinaria
16,MICHOACAN,394276,Conservación Rutinaria
16,MICHOACAN,437973,Conservación Rutinaria
16,MICHOACAN,376334,Conservación Rutinaria
16,MICHOACAN,246897,Conservación Rutinaria
16,MICHOACAN,11608275,Conservación Rutinaria
16,MICHOACAN,67533938,Señalamiento
16,MICHOACAN,27516706,Señalamiento
16,MICHOACAN,22921025,Señalamiento
16,MICHOACAN,6793388,Señalamiento
16,MICHOACAN,6302818,Señalamiento
16,MICHOACAN,2000000,Señalamiento
16,MICHOACAN,2000000,Señalamiento
16,MICHOACAN,329847,Señalamiento
16,MICHOACAN,387196,Señalamiento
16,MICHOACAN,8109820,Señalamiento
16,MICHOACAN,9479323,Señalamiento
16,MICHOACAN,5583698,Conservación Rutinaria
16,MICHOACAN,4656173,Conservación Rutinaria
16,MICHOACAN,5006048,Conservación Rutinaria
16,MICHOACAN,18889,Conservación Rutinaria
16,MICHOACAN,9442218,Conservación Rutinaria
16,MICHOACAN,2633747,Conservación Rutinaria
16,MICHOACAN,2850991,Conservación Rutinaria
16,MICHOACAN,33750034,Contratos Plurianuales de Conservación de Carreteras
17,MORELOS,5021417,Reconstrucción
17,MORELOS,15045998,Conservación Periódica
17,MORELOS,14940954,Conservación Periódica
17,MORELOS,8501806,Conservación Periódica
17,MORELOS,5398920,Conservación Periódica
17,MORELOS,8400000,Conservación Periódica
17,MORELOS,32945325,Conservación Periódica
17,MORELOS,15775227,Conservación Periódica
17,MORELOS,15576141,Conservación Periódica
17,MORELOS,9852576,Conservación Periódica
17,MORELOS,28125811,Conservación Periódica
17,MORELOS,10980674,Conservación Periódica
17,MORELOS,12287920,Conservación Periódica
17,MORELOS,36980041,Conservación Periódica
17,MORELOS,2320464,Conservación Periódica
17,MORELOS,2765272,Conservación Periódica
17,MORELOS,3421969,Conservación Periódica
17,MORELOS,3911502,Conservación Periódica
17,MORELOS,2024633,Conservación Periódica
17,MORELOS,4541452,Conservación Periódica
17,MORELOS,40732258,Conservación Rutinaria
17,MORELOS,8629610,Conservación Rutinaria
17,MORELOS,8441444,Conservación Rutinaria
17,MORELOS,8646422,Conservación Rutinaria
17,MORELOS,7364602,Conservación Rutinaria
17,MORELOS,7650178,Conservación Rutinaria
17,MORELOS,3232508,Conservación Rutinaria
17,MORELOS,9957962,Señalamiento
17,MORELOS,9957962,Señalamiento
17,MORELOS,3580946,Señalamiento
17,MORELOS,9051502,Señalamiento
17,MORELOS,3626991,Conservación Rutinaria
17,MORELOS,500000,Otros Subprogramas
17,MORELOS,700000,Otros Subprogramas
17,MORELOS,500000,Otros Subprogramas
17,MORELOS,1128575,Otros Subprogramas
17,MORELOS,2080226,Otros Subprogramas
18,NAYARIT,624314,Reconstrucción
18,NAYARIT,5215331,Reconstrucción
18,NAYARIT,637925,Reconstrucción
18,NAYARIT,18371686,Reconstrucción
18,NAYARIT,4991407,Reconstrucción
18,NAYARIT,8040908,Reconstrucción
18,NAYARIT,12448656,Conservación Periódica
18,NAYARIT,8899996,Conservación Periódica
18,NAYARIT,6079242,Conservación Periódica
18,NAYARIT,8700000,Conservación Periódica
18,NAYARIT,18807872,Conservación Periódica
18,NAYARIT,16919013,Conservación Periódica
18,NAYARIT,14285747,Conservación Periódica
18,NAYARIT,20522464,Conservación Periódica
18,NAYARIT,7552844,Conservación Periódica
18,NAYARIT,1797085,Conservación Periódica
18,NAYARIT,6500000,Conservación Periódica
18,NAYARIT,5026186,Conservación Periódica
18,NAYARIT,2844318,Conservación Periódica
18,NAYARIT,7449956,Conservación Periódica
18,NAYARIT,6200000,Conservación Periódica
18,NAYARIT,8101108,Conservación Periódica
18,NAYARIT,0,Conservación Periódica
18,NAYARIT,0,Conservación Periódica
18,NAYARIT,0,Conservación Periódica
18,NAYARIT,15292336,Conservación Periódica
18,NAYARIT,11422835,Conservación Periódica
18,NAYARIT,18762917,Conservación Periódica
18,NAYARIT,12149316,Conservación Periódica
18,NAYARIT,8440000,Conservación Periódica
18,NAYARIT,3998555,Conservación Periódica
18,NAYARIT,4003245,Conservación Periódica
18,NAYARIT,45050841,Conservación Rutinaria
18,NAYARIT,6889520,Conservación Rutinaria
18,NAYARIT,7246110,Conservación Rutinaria
18,NAYARIT,7441547,Conservación Rutinaria
18,NAYARIT,7751810,Conservación Rutinaria
18,NAYARIT,7909515,Conservación Rutinaria
18,NAYARIT,7812337,Conservación Rutinaria
18,NAYARIT,974463,Conservación Rutinaria
18,NAYARIT,15195760,Señalamiento
18,NAYARIT,8794710,Señalamiento
18,NAYARIT,6401049,Señalamiento
18,NAYARIT,4896753,Señalamiento
18,NAYARIT,8527166,Señalamiento
18,NAYARIT,4340872,Conservación Rutinaria
18,NAYARIT,1733148,Otros Subprogramas
18,NAYARIT,0,Otros Subprogramas
18,NAYARIT,2323063,Otros Subprogramas
18,NAYARIT,9160000,Coparticipación FONDEN
19,NUEVO LEON,1453807,Reconstrucción
19,NUEVO LEON,10957372,Reconstrucción
19,NUEVO LEON,17414166,Reconstrucción
19,NUEVO LEON,15889182,Reconstrucción
19,NUEVO LEON,3131971,Reconstrucción
19,NUEVO LEON,3746473,Reconstrucción
19,NUEVO LEON,10131078,Reconstrucción
19,NUEVO LEON,52333454,Conservación Periódica
19,NUEVO LEON,46473622,Conservación Periódica
19,NUEVO LEON,8019768,Conservación Periódica
19,NUEVO LEON,4185718,Conservación Periódica
19,NUEVO LEON,18545362,Conservación Periódica
19,NUEVO LEON,23251296,Conservación Periódica
19,NUEVO LEON,19946422,Conservación Periódica
19,NUEVO LEON,19403962,Conservación Periódica
19,NUEVO LEON,33370441,Conservación Periódica
19,NUEVO LEON,21456846,Conservación Periódica
19,NUEVO LEON,4460556,Conservación Periódica
19,NUEVO LEON,5075928,Conservación Periódica
19,NUEVO LEON,4892040,Conservación Periódica
19,NUEVO LEON,10639996,Conservación Periódica
19,NUEVO LEON,9181830,Conservación Periódica
19,NUEVO LEON,9400862,Conservación Periódica
19,NUEVO LEON,14677257,Conservación Periódica
19,NUEVO LEON,1475603,Conservación Periódica
19,NUEVO LEON,1486863,Conservación Periódica
19,NUEVO LEON,6730089,Conservación Periódica
19,NUEVO LEON,6517517,Conservación Periódica
19,NUEVO LEON,6680529,Conservación Periódica
19,NUEVO LEON,3058284,Conservación Periódica
19,NUEVO LEON,1644424,Conservación Periódica
19,NUEVO LEON,6988047,Conservación Periódica
19,NUEVO LEON,2478374,Conservación Periódica
19,NUEVO LEON,7636557,Conservación Periódica
19,NUEVO LEON,9986689,Conservación Periódica
19,NUEVO LEON,14223428,Conservación Periódica
19,NUEVO LEON,6250029,Conservación Periódica
19,NUEVO LEON,3682987,Conservación Periódica
19,NUEVO LEON,12032515,Conservación Periódica
19,NUEVO LEON,3400080,Conservación Periódica
19,NUEVO LEON,57395773,Conservación Rutinaria
19,NUEVO LEON,7990642,Conservación Rutinaria
19,NUEVO LEON,9602346,Conservación Rutinaria
19,NUEVO LEON,9372607,Conservación Rutinaria
19,NUEVO LEON,13071512,Conservación Rutinaria
19,NUEVO LEON,8395677,Conservación Rutinaria
19,NUEVO LEON,8962987,Conservación Rutinaria
19,NUEVO LEON,9945761,Conservación Rutinaria
19,NUEVO LEON,27305264,Señalamiento
19,NUEVO LEON,12550688,Señalamiento
19,NUEVO LEON,14754575,Señalamiento
19,NUEVO LEON,5648005,Señalamiento
19,NUEVO LEON,5296380,Señalamiento
19,NUEVO LEON,4809309,Señalamiento
19,NUEVO LEON,10187284,Conservación Rutinaria
19,NUEVO LEON,4532400,Otros Subprogramas
19,NUEVO LEON,3587951,Otros Subprogramas
19,NUEVO LEON,0,Programa Asociación Público Privada de Conservación 
19,NUEVO LEON,0,Programa Asociación Público Privada de Conservación 
20,OAXACA,3515091,Reconstrucción
20,OAXACA,8733584,Reconstrucción
20,OAXACA,5290996,Reconstrucción
20,OAXACA,19401256,Reconstrucción
20,OAXACA,8036510,Reconstrucción
20,OAXACA,12937754,Reconstrucción
20,OAXACA,8163011,Reconstrucción
20,OAXACA,3795871,Reconstrucción
20,OAXACA,4841133,Reconstrucción
20,OAXACA,18726823,Conservación Periódica
20,OAXACA,66304554,Conservación Periódica
20,OAXACA,9933388,Conservación Periódica
20,OAXACA,15035883,Conservación Periódica
20,OAXACA,18000627,Conservación Periódica
20,OAXACA,19899041,Conservación Periódica
20,OAXACA,29352606,Conservación Periódica
20,OAXACA,18538547,Conservación Periódica
20,OAXACA,27429986,Conservación Periódica
20,OAXACA,4382930,Conservación Periódica
20,OAXACA,10940920,Conservación Periódica
20,OAXACA,10726284,Conservación Periódica
20,OAXACA,9083841,Conservación Periódica
20,OAXACA,11866877,Conservación Periódica
20,OAXACA,5921181,Conservación Periódica
20,OAXACA,13633311,Conservación Periódica
20,OAXACA,2111763,Conservación Periódica
20,OAXACA,2496088,Conservación Periódica
20,OAXACA,2296750,Conservación Periódica
20,OAXACA,9464480,Conservación Periódica
20,OAXACA,10087074,Conservación Periódica
20,OAXACA,787364,Conservación Periódica
20,OAXACA,1994950,Conservación Periódica
20,OAXACA,205564717,Conservación Rutinaria
20,OAXACA,11319185,Conservación Rutinaria
